user_sk,event_sk,time_sk,timestamp,device
195,1,43,2023-02-12 11:30:00,desktop
195,1,43,2023-02-12 02:51:00,tablet
195,1,43,2023-02-12 10:49:00,mobile
195,1,43,2023-02-12 04:35:00,tablet
195,5,43,2023-02-12 19:16:00,tablet
102,1,43,2023-02-12 15:10:00,desktop
102,2,43,2023-02-12 02:41:00,mobile
93,4,44,2023-02-13 18:21:00,mobile
93,1,44,2023-02-13 11:22:00,desktop
93,1,44,2023-02-13 08:56:00,tablet
93,5,44,2023-02-13 01:56:00,mobile
77,2,44,2023-02-13 05:13:00,mobile
77,3,44,2023-02-13 07:51:00,desktop
77,1,44,2023-02-13 05:39:00,desktop
77,2,44,2023-02-13 10:33:00,desktop
77,4,44,2023-02-13 02:51:00,tablet
6,3,44,2023-02-13 17:23:00,desktop
6,5,44,2023-02-13 18:13:00,tablet
6,4,44,2023-02-13 19:47:00,desktop
6,1,44,2023-02-13 02:01:00,mobile
6,1,44,2023-02-13 17:43:00,mobile
165,4,44,2023-02-13 14:28:00,desktop
2,5,44,2023-02-13 02:51:00,desktop
2,5,44,2023-02-13 23:11:00,desktop
2,3,44,2023-02-13 18:13:00,tablet
62,5,44,2023-02-13 01:11:00,tablet
62,2,44,2023-02-13 03:58:00,desktop
11,3,44,2023-02-13 12:42:00,mobile
11,5,44,2023-02-13 19:45:00,mobile
11,3,44,2023-02-13 19:33:00,desktop
11,2,44,2023-02-13 00:56:00,desktop
11,1,44,2023-02-13 18:30:00,desktop
130,5,44,2023-02-13 11:02:00,tablet
48,4,44,2023-02-13 15:04:00,tablet
3,1,44,2023-02-13 09:18:00,desktop
3,2,44,2023-02-13 13:50:00,desktop
3,5,44,2023-02-13 06:31:00,mobile
3,4,44,2023-02-13 17:53:00,mobile
143,1,44,2023-02-13 16:00:00,tablet
143,1,44,2023-02-13 23:08:00,desktop
143,5,44,2023-02-13 18:01:00,desktop
143,1,44,2023-02-13 14:54:00,desktop
143,1,44,2023-02-13 08:40:00,mobile
76,2,44,2023-02-13 12:29:00,mobile
76,4,44,2023-02-13 12:45:00,desktop
67,4,44,2023-02-13 04:36:00,desktop
67,5,44,2023-02-13 11:11:00,desktop
67,5,44,2023-02-13 06:30:00,desktop
67,3,44,2023-02-13 17:54:00,mobile
84,2,44,2023-02-13 01:15:00,tablet
84,2,44,2023-02-13 09:28:00,mobile
84,3,44,2023-02-13 08:46:00,mobile
109,3,44,2023-02-13 16:18:00,desktop
109,2,44,2023-02-13 02:58:00,mobile
109,3,44,2023-02-13 03:46:00,desktop
109,2,44,2023-02-13 11:09:00,tablet
112,5,44,2023-02-13 00:09:00,desktop
100,1,44,2023-02-13 21:12:00,desktop
100,5,44,2023-02-13 14:25:00,desktop
139,1,44,2023-02-13 10:35:00,tablet
139,5,44,2023-02-13 08:15:00,tablet
139,1,44,2023-02-13 05:47:00,mobile
139,4,44,2023-02-13 06:32:00,desktop
5,3,44,2023-02-13 03:44:00,desktop
5,3,44,2023-02-13 16:05:00,desktop
5,3,44,2023-02-13 02:34:00,desktop
5,1,44,2023-02-13 02:31:00,desktop
58,5,44,2023-02-13 22:11:00,tablet
58,5,44,2023-02-13 21:12:00,tablet
58,5,44,2023-02-13 11:14:00,mobile
54,1,44,2023-02-13 03:59:00,mobile
54,4,44,2023-02-13 23:52:00,tablet
54,3,44,2023-02-13 10:08:00,tablet
191,4,44,2023-02-13 22:26:00,tablet
191,4,44,2023-02-13 20:18:00,tablet
133,3,44,2023-02-13 23:44:00,mobile
133,3,44,2023-02-13 20:23:00,mobile
150,4,44,2023-02-13 03:30:00,mobile
150,1,44,2023-02-13 08:10:00,desktop
150,2,44,2023-02-13 11:21:00,desktop
108,3,44,2023-02-13 12:02:00,tablet
108,5,44,2023-02-13 02:23:00,desktop
108,3,44,2023-02-13 17:04:00,mobile
108,2,44,2023-02-13 17:48:00,desktop
108,3,44,2023-02-13 11:57:00,mobile
92,2,44,2023-02-13 23:29:00,mobile
196,1,44,2023-02-13 14:08:00,tablet
196,2,44,2023-02-13 15:52:00,mobile
196,3,44,2023-02-13 06:16:00,mobile
196,1,44,2023-02-13 22:58:00,tablet
196,3,44,2023-02-13 16:01:00,tablet
164,1,44,2023-02-13 01:35:00,mobile
159,1,44,2023-02-13 00:04:00,tablet
159,2,44,2023-02-13 01:46:00,mobile
159,4,44,2023-02-13 04:26:00,mobile
159,3,44,2023-02-13 14:51:00,desktop
159,3,44,2023-02-13 06:54:00,tablet
194,5,44,2023-02-13 14:45:00,mobile
194,2,44,2023-02-13 16:29:00,tablet
194,3,44,2023-02-13 13:51:00,tablet
194,5,44,2023-02-13 04:00:00,tablet
99,2,44,2023-02-13 05:18:00,mobile
99,3,44,2023-02-13 19:26:00,tablet
99,2,44,2023-02-13 07:04:00,mobile
99,1,44,2023-02-13 09:33:00,tablet
95,4,44,2023-02-13 23:27:00,mobile
95,4,44,2023-02-13 14:07:00,desktop
95,3,44,2023-02-13 08:10:00,desktop
95,5,44,2023-02-13 18:30:00,desktop
39,5,44,2023-02-13 00:12:00,mobile
39,2,44,2023-02-13 17:19:00,mobile
39,4,44,2023-02-13 13:54:00,tablet
39,2,44,2023-02-13 11:57:00,mobile
39,3,44,2023-02-13 12:15:00,desktop
180,3,44,2023-02-13 08:16:00,tablet
180,3,44,2023-02-13 09:02:00,desktop
23,2,44,2023-02-13 03:18:00,desktop
74,1,44,2023-02-13 02:21:00,tablet
74,3,44,2023-02-13 21:34:00,desktop
92,1,45,2023-02-14 20:44:00,mobile
92,4,45,2023-02-14 16:08:00,mobile
78,5,45,2023-02-14 00:57:00,desktop
78,2,45,2023-02-14 15:26:00,tablet
78,1,45,2023-02-14 14:39:00,mobile
78,4,45,2023-02-14 07:20:00,mobile
78,5,45,2023-02-14 10:40:00,tablet
104,4,45,2023-02-14 04:22:00,desktop
20,5,45,2023-02-14 08:12:00,desktop
20,3,45,2023-02-14 23:16:00,tablet
20,4,45,2023-02-14 07:35:00,desktop
20,2,45,2023-02-14 11:06:00,mobile
20,1,45,2023-02-14 11:02:00,mobile
113,5,45,2023-02-14 07:18:00,tablet
113,5,45,2023-02-14 04:40:00,tablet
113,1,45,2023-02-14 10:53:00,tablet
2,5,45,2023-02-14 08:28:00,tablet
2,2,45,2023-02-14 22:09:00,mobile
174,4,45,2023-02-14 13:19:00,tablet
108,5,45,2023-02-14 15:57:00,tablet
108,3,45,2023-02-14 21:25:00,desktop
108,1,45,2023-02-14 20:21:00,mobile
108,4,45,2023-02-14 16:47:00,mobile
53,3,45,2023-02-14 20:28:00,mobile
85,3,45,2023-02-14 07:08:00,mobile
85,3,45,2023-02-14 20:26:00,tablet
85,5,45,2023-02-14 17:16:00,tablet
95,4,45,2023-02-14 02:40:00,desktop
95,2,45,2023-02-14 09:42:00,mobile
95,5,45,2023-02-14 06:44:00,mobile
94,5,45,2023-02-14 04:40:00,tablet
94,2,45,2023-02-14 17:15:00,mobile
94,4,45,2023-02-14 15:13:00,mobile
71,4,45,2023-02-14 16:07:00,mobile
71,4,45,2023-02-14 15:17:00,tablet
71,4,45,2023-02-14 07:23:00,mobile
71,2,45,2023-02-14 19:57:00,desktop
71,5,45,2023-02-14 06:16:00,mobile
168,5,45,2023-02-14 05:51:00,tablet
120,1,45,2023-02-14 11:28:00,desktop
120,2,45,2023-02-14 11:34:00,desktop
120,1,45,2023-02-14 17:03:00,mobile
120,4,45,2023-02-14 21:32:00,desktop
120,1,45,2023-02-14 08:02:00,mobile
114,1,45,2023-02-14 23:06:00,tablet
114,1,45,2023-02-14 14:07:00,desktop
114,2,45,2023-02-14 22:00:00,tablet
114,3,45,2023-02-14 17:10:00,desktop
114,1,45,2023-02-14 21:59:00,tablet
166,1,45,2023-02-14 15:08:00,desktop
166,4,45,2023-02-14 11:59:00,mobile
166,3,45,2023-02-14 21:41:00,tablet
166,2,45,2023-02-14 23:24:00,tablet
48,1,45,2023-02-14 04:12:00,mobile
48,4,45,2023-02-14 08:54:00,desktop
48,1,45,2023-02-14 07:04:00,mobile
48,3,45,2023-02-14 14:08:00,desktop
16,3,45,2023-02-14 18:05:00,desktop
198,5,45,2023-02-14 09:19:00,tablet
198,4,45,2023-02-14 19:40:00,tablet
198,4,45,2023-02-14 04:57:00,tablet
198,3,45,2023-02-14 10:28:00,mobile
198,5,45,2023-02-14 07:09:00,mobile
158,5,45,2023-02-14 22:27:00,desktop
82,4,45,2023-02-14 20:21:00,desktop
82,4,45,2023-02-14 14:56:00,tablet
82,1,45,2023-02-14 03:47:00,mobile
82,2,45,2023-02-14 02:28:00,tablet
82,4,45,2023-02-14 03:58:00,mobile
181,4,45,2023-02-14 12:32:00,tablet
192,2,45,2023-02-14 17:44:00,mobile
192,1,45,2023-02-14 19:11:00,desktop
192,2,45,2023-02-14 21:15:00,tablet
192,4,45,2023-02-14 07:40:00,desktop
18,4,45,2023-02-14 06:13:00,tablet
18,5,45,2023-02-14 04:10:00,mobile
18,1,45,2023-02-14 15:48:00,desktop
18,2,45,2023-02-14 17:07:00,desktop
155,2,45,2023-02-14 23:46:00,mobile
155,2,45,2023-02-14 12:11:00,mobile
155,1,45,2023-02-14 11:01:00,tablet
10,1,45,2023-02-14 12:03:00,mobile
106,3,45,2023-02-14 15:00:00,desktop
106,2,45,2023-02-14 14:55:00,desktop
106,4,45,2023-02-14 12:34:00,mobile
172,1,45,2023-02-14 17:23:00,mobile
172,2,45,2023-02-14 10:26:00,mobile
172,1,45,2023-02-14 05:53:00,desktop
172,2,45,2023-02-14 20:11:00,tablet
84,4,45,2023-02-14 20:56:00,tablet
84,3,45,2023-02-14 03:38:00,tablet
84,4,45,2023-02-14 20:20:00,mobile
84,2,45,2023-02-14 02:25:00,mobile
136,1,45,2023-02-14 11:42:00,mobile
136,4,45,2023-02-14 16:12:00,tablet
105,4,45,2023-02-14 23:52:00,mobile
40,4,45,2023-02-14 10:14:00,desktop
179,2,45,2023-02-14 07:10:00,mobile
98,1,45,2023-02-14 01:21:00,tablet
98,4,45,2023-02-14 02:45:00,tablet
98,3,45,2023-02-14 06:30:00,desktop
135,2,45,2023-02-14 13:02:00,desktop
135,2,45,2023-02-14 04:55:00,mobile
135,3,45,2023-02-14 19:52:00,tablet
176,1,45,2023-02-14 07:49:00,mobile
176,2,45,2023-02-14 02:49:00,mobile
176,5,45,2023-02-14 03:10:00,desktop
51,1,45,2023-02-14 15:42:00,mobile
51,4,45,2023-02-14 01:18:00,tablet
51,3,45,2023-02-14 09:02:00,tablet
128,2,45,2023-02-14 04:08:00,desktop
128,5,45,2023-02-14 17:42:00,mobile
175,3,46,2023-02-15 05:11:00,desktop
178,3,46,2023-02-15 13:49:00,desktop
178,2,46,2023-02-15 14:53:00,desktop
178,5,46,2023-02-15 20:06:00,tablet
178,2,46,2023-02-15 04:39:00,desktop
178,5,46,2023-02-15 17:46:00,desktop
7,2,46,2023-02-15 11:05:00,mobile
7,3,46,2023-02-15 13:20:00,desktop
7,2,46,2023-02-15 12:09:00,desktop
98,5,46,2023-02-15 07:14:00,desktop
98,2,46,2023-02-15 02:51:00,mobile
98,3,46,2023-02-15 19:41:00,mobile
195,4,46,2023-02-15 08:08:00,tablet
195,3,46,2023-02-15 10:10:00,tablet
195,3,46,2023-02-15 19:49:00,tablet
195,2,46,2023-02-15 02:50:00,mobile
63,3,46,2023-02-15 06:02:00,mobile
63,3,46,2023-02-15 09:23:00,mobile
63,5,46,2023-02-15 19:15:00,desktop
63,2,46,2023-02-15 01:51:00,tablet
49,1,46,2023-02-15 09:24:00,tablet
92,3,46,2023-02-15 21:26:00,tablet
106,2,46,2023-02-15 16:54:00,desktop
106,2,46,2023-02-15 21:22:00,desktop
106,2,46,2023-02-15 01:30:00,tablet
106,5,46,2023-02-15 08:17:00,tablet
182,1,46,2023-02-15 14:46:00,mobile
182,4,46,2023-02-15 02:02:00,tablet
182,3,46,2023-02-15 12:33:00,tablet
182,1,46,2023-02-15 06:50:00,tablet
182,2,46,2023-02-15 21:36:00,desktop
198,1,46,2023-02-15 09:15:00,mobile
198,3,46,2023-02-15 05:13:00,desktop
198,3,46,2023-02-15 21:43:00,tablet
139,3,46,2023-02-15 23:25:00,tablet
139,3,46,2023-02-15 10:00:00,tablet
139,4,46,2023-02-15 22:06:00,tablet
25,4,46,2023-02-15 15:48:00,mobile
25,3,46,2023-02-15 09:17:00,desktop
25,5,46,2023-02-15 01:25:00,tablet
14,2,46,2023-02-15 06:03:00,desktop
119,2,46,2023-02-15 00:22:00,desktop
10,3,46,2023-02-15 21:50:00,desktop
10,4,46,2023-02-15 21:25:00,desktop
78,5,46,2023-02-15 10:31:00,tablet
78,1,46,2023-02-15 06:38:00,desktop
78,3,46,2023-02-15 23:22:00,tablet
152,1,46,2023-02-15 21:04:00,mobile
152,5,46,2023-02-15 01:16:00,desktop
152,5,46,2023-02-15 00:29:00,mobile
152,3,46,2023-02-15 02:50:00,mobile
107,3,46,2023-02-15 09:16:00,tablet
107,1,46,2023-02-15 06:01:00,tablet
107,1,46,2023-02-15 14:35:00,desktop
107,2,46,2023-02-15 12:21:00,mobile
76,2,46,2023-02-15 15:28:00,desktop
76,5,46,2023-02-15 08:42:00,tablet
76,4,46,2023-02-15 20:46:00,mobile
90,5,46,2023-02-15 23:22:00,tablet
90,1,46,2023-02-15 06:09:00,desktop
90,3,46,2023-02-15 07:44:00,tablet
90,4,46,2023-02-15 00:34:00,desktop
90,5,46,2023-02-15 04:57:00,mobile
53,2,46,2023-02-15 07:55:00,desktop
81,2,46,2023-02-15 20:57:00,tablet
54,3,46,2023-02-15 19:37:00,desktop
54,3,46,2023-02-15 03:57:00,mobile
54,1,46,2023-02-15 04:52:00,tablet
17,4,46,2023-02-15 04:10:00,mobile
17,1,46,2023-02-15 00:13:00,mobile
17,5,46,2023-02-15 12:43:00,desktop
59,5,46,2023-02-15 18:44:00,tablet
59,1,46,2023-02-15 09:14:00,desktop
59,5,46,2023-02-15 13:33:00,desktop
176,5,46,2023-02-15 08:13:00,desktop
176,4,46,2023-02-15 20:26:00,desktop
114,5,46,2023-02-15 08:54:00,desktop
114,2,46,2023-02-15 13:49:00,mobile
114,4,46,2023-02-15 19:42:00,tablet
46,5,46,2023-02-15 22:21:00,tablet
46,4,46,2023-02-15 13:36:00,mobile
165,1,46,2023-02-15 20:59:00,tablet
165,3,46,2023-02-15 15:18:00,desktop
84,4,46,2023-02-15 17:33:00,tablet
84,2,46,2023-02-15 06:38:00,mobile
84,5,46,2023-02-15 09:17:00,mobile
169,4,46,2023-02-15 05:45:00,tablet
162,4,46,2023-02-15 12:55:00,mobile
162,1,46,2023-02-15 11:09:00,tablet
109,3,46,2023-02-15 21:56:00,mobile
109,5,46,2023-02-15 17:16:00,mobile
21,5,46,2023-02-15 08:59:00,mobile
21,1,46,2023-02-15 18:30:00,mobile
21,2,46,2023-02-15 12:18:00,mobile
60,2,46,2023-02-15 09:10:00,desktop
60,1,46,2023-02-15 23:55:00,desktop
60,4,46,2023-02-15 13:36:00,tablet
60,3,46,2023-02-15 17:18:00,mobile
150,3,46,2023-02-15 02:47:00,desktop
150,2,46,2023-02-15 02:58:00,desktop
150,3,46,2023-02-15 20:50:00,tablet
150,3,46,2023-02-15 23:17:00,mobile
140,5,46,2023-02-15 19:09:00,desktop
189,5,46,2023-02-15 18:08:00,tablet
189,1,46,2023-02-15 03:55:00,tablet
172,3,46,2023-02-15 16:07:00,tablet
172,2,46,2023-02-15 19:51:00,desktop
172,3,46,2023-02-15 14:57:00,mobile
172,2,46,2023-02-15 15:09:00,tablet
86,2,46,2023-02-15 13:50:00,desktop
4,2,46,2023-02-15 16:30:00,tablet
4,3,46,2023-02-15 13:13:00,mobile
48,1,46,2023-02-15 08:35:00,tablet
48,2,46,2023-02-15 20:42:00,mobile
74,3,46,2023-02-15 07:41:00,desktop
74,5,46,2023-02-15 16:52:00,tablet
74,5,46,2023-02-15 20:39:00,mobile
74,3,46,2023-02-15 17:49:00,desktop
74,5,46,2023-02-15 10:16:00,mobile
103,1,46,2023-02-15 18:26:00,mobile
103,2,46,2023-02-15 02:09:00,mobile
103,1,46,2023-02-15 23:46:00,desktop
103,1,46,2023-02-15 19:39:00,mobile
103,4,46,2023-02-15 04:01:00,tablet
28,4,46,2023-02-15 11:29:00,tablet
28,3,46,2023-02-15 20:54:00,mobile
91,2,47,2023-02-16 15:30:00,desktop
91,5,47,2023-02-16 09:30:00,tablet
91,2,47,2023-02-16 22:06:00,desktop
91,3,47,2023-02-16 14:58:00,mobile
97,3,47,2023-02-16 04:03:00,desktop
97,4,47,2023-02-16 02:50:00,mobile
97,3,47,2023-02-16 19:28:00,mobile
27,4,47,2023-02-16 08:42:00,tablet
27,5,47,2023-02-16 14:09:00,desktop
85,5,47,2023-02-16 19:56:00,mobile
85,3,47,2023-02-16 07:39:00,mobile
129,4,47,2023-02-16 10:18:00,desktop
129,5,47,2023-02-16 03:50:00,tablet
129,3,47,2023-02-16 08:43:00,tablet
129,4,47,2023-02-16 13:10:00,tablet
153,3,47,2023-02-16 04:55:00,desktop
153,4,47,2023-02-16 13:36:00,mobile
84,4,47,2023-02-16 00:39:00,desktop
84,3,47,2023-02-16 03:43:00,tablet
84,1,47,2023-02-16 23:58:00,tablet
84,5,47,2023-02-16 00:13:00,mobile
84,5,47,2023-02-16 18:21:00,mobile
149,4,47,2023-02-16 00:11:00,tablet
149,3,47,2023-02-16 15:16:00,mobile
149,2,47,2023-02-16 23:36:00,mobile
149,1,47,2023-02-16 06:36:00,tablet
19,2,47,2023-02-16 00:11:00,tablet
19,4,47,2023-02-16 23:39:00,tablet
19,4,47,2023-02-16 18:10:00,tablet
19,1,47,2023-02-16 17:05:00,desktop
139,4,47,2023-02-16 16:32:00,tablet
139,1,47,2023-02-16 22:25:00,tablet
16,4,47,2023-02-16 12:36:00,mobile
118,4,47,2023-02-16 14:31:00,desktop
118,1,47,2023-02-16 04:22:00,desktop
118,4,47,2023-02-16 14:42:00,tablet
118,5,47,2023-02-16 11:04:00,tablet
118,1,47,2023-02-16 00:02:00,tablet
90,4,47,2023-02-16 14:06:00,desktop
90,1,47,2023-02-16 16:14:00,tablet
90,3,47,2023-02-16 08:14:00,tablet
192,1,47,2023-02-16 01:43:00,desktop
192,2,47,2023-02-16 02:19:00,tablet
192,2,47,2023-02-16 10:52:00,mobile
192,4,47,2023-02-16 14:38:00,mobile
53,5,47,2023-02-16 22:18:00,desktop
53,1,47,2023-02-16 03:48:00,tablet
53,1,47,2023-02-16 01:13:00,mobile
53,1,47,2023-02-16 15:27:00,mobile
53,2,47,2023-02-16 09:16:00,mobile
70,3,47,2023-02-16 22:04:00,desktop
70,4,47,2023-02-16 21:07:00,desktop
70,2,47,2023-02-16 12:01:00,tablet
37,4,47,2023-02-16 23:42:00,tablet
37,2,47,2023-02-16 19:07:00,desktop
37,4,47,2023-02-16 03:31:00,desktop
37,2,47,2023-02-16 13:54:00,tablet
37,2,47,2023-02-16 03:56:00,tablet
154,5,47,2023-02-16 03:41:00,desktop
154,1,47,2023-02-16 03:53:00,tablet
154,3,47,2023-02-16 20:24:00,mobile
128,2,47,2023-02-16 10:19:00,tablet
128,3,47,2023-02-16 09:42:00,mobile
128,4,47,2023-02-16 03:19:00,tablet
128,5,47,2023-02-16 00:57:00,mobile
128,3,47,2023-02-16 16:05:00,desktop
112,5,47,2023-02-16 22:54:00,mobile
133,1,47,2023-02-16 21:20:00,tablet
143,2,47,2023-02-16 21:46:00,mobile
33,1,47,2023-02-16 09:47:00,mobile
33,1,47,2023-02-16 12:02:00,mobile
33,3,47,2023-02-16 17:47:00,mobile
33,4,47,2023-02-16 02:49:00,tablet
33,1,47,2023-02-16 16:31:00,mobile
5,3,47,2023-02-16 20:48:00,tablet
5,1,47,2023-02-16 02:55:00,desktop
5,1,47,2023-02-16 17:03:00,tablet
5,5,47,2023-02-16 13:01:00,mobile
79,3,47,2023-02-16 06:25:00,tablet
79,3,47,2023-02-16 06:51:00,mobile
79,2,47,2023-02-16 23:21:00,desktop
79,4,47,2023-02-16 20:01:00,tablet
188,4,47,2023-02-16 21:03:00,desktop
188,3,47,2023-02-16 04:31:00,desktop
115,4,47,2023-02-16 20:37:00,tablet
115,2,47,2023-02-16 20:59:00,tablet
115,5,47,2023-02-16 03:08:00,tablet
29,5,47,2023-02-16 18:45:00,desktop
29,4,47,2023-02-16 07:02:00,mobile
29,1,47,2023-02-16 19:24:00,tablet
80,1,47,2023-02-16 21:46:00,desktop
80,1,47,2023-02-16 04:44:00,mobile
80,4,47,2023-02-16 09:35:00,tablet
80,3,47,2023-02-16 02:25:00,mobile
80,3,47,2023-02-16 19:16:00,mobile
87,5,47,2023-02-16 00:07:00,desktop
108,5,47,2023-02-16 02:21:00,mobile
134,3,47,2023-02-16 04:31:00,tablet
134,4,47,2023-02-16 21:05:00,tablet
130,3,47,2023-02-16 09:12:00,desktop
130,1,47,2023-02-16 03:48:00,tablet
130,2,47,2023-02-16 05:00:00,desktop
130,4,47,2023-02-16 19:15:00,mobile
114,2,47,2023-02-16 07:40:00,tablet
114,4,47,2023-02-16 21:59:00,mobile
114,3,47,2023-02-16 10:00:00,tablet
114,1,47,2023-02-16 14:02:00,desktop
114,3,47,2023-02-16 01:09:00,desktop
75,2,47,2023-02-16 12:49:00,tablet
75,5,47,2023-02-16 01:46:00,mobile
75,2,47,2023-02-16 11:42:00,tablet
75,4,47,2023-02-16 13:36:00,tablet
141,3,47,2023-02-16 17:28:00,tablet
35,4,47,2023-02-16 20:12:00,desktop
35,3,47,2023-02-16 21:44:00,desktop
35,5,47,2023-02-16 13:03:00,tablet
35,5,47,2023-02-16 16:00:00,tablet
68,5,47,2023-02-16 23:32:00,desktop
126,5,47,2023-02-16 15:38:00,mobile
191,1,47,2023-02-16 23:55:00,mobile
191,2,47,2023-02-16 21:44:00,tablet
191,1,47,2023-02-16 15:24:00,tablet
191,5,47,2023-02-16 10:03:00,mobile
191,1,47,2023-02-16 17:48:00,mobile
41,1,47,2023-02-16 17:16:00,desktop
41,4,47,2023-02-16 12:40:00,mobile
41,2,47,2023-02-16 11:25:00,tablet
41,1,47,2023-02-16 18:36:00,desktop
41,3,47,2023-02-16 00:34:00,tablet
63,3,47,2023-02-16 15:47:00,desktop
63,5,47,2023-02-16 03:37:00,tablet
63,4,47,2023-02-16 22:49:00,tablet
88,2,47,2023-02-16 07:18:00,desktop
88,4,47,2023-02-16 04:46:00,tablet
73,2,47,2023-02-16 10:55:00,desktop
182,1,47,2023-02-16 14:47:00,desktop
182,5,47,2023-02-16 09:13:00,tablet
182,4,47,2023-02-16 09:34:00,mobile
182,3,47,2023-02-16 23:34:00,tablet
105,2,47,2023-02-16 01:37:00,mobile
105,3,47,2023-02-16 19:24:00,tablet
105,4,47,2023-02-16 16:03:00,tablet
105,2,47,2023-02-16 05:37:00,mobile
105,5,47,2023-02-16 00:43:00,mobile
197,3,47,2023-02-16 20:33:00,tablet
197,2,47,2023-02-16 14:15:00,tablet
3,5,47,2023-02-16 05:37:00,mobile
3,1,47,2023-02-16 21:12:00,desktop
125,3,47,2023-02-16 14:05:00,mobile
125,5,47,2023-02-16 00:38:00,tablet
125,1,47,2023-02-16 11:54:00,desktop
125,5,47,2023-02-16 04:00:00,mobile
125,1,47,2023-02-16 06:41:00,mobile
175,3,47,2023-02-16 19:05:00,desktop
175,1,47,2023-02-16 22:32:00,desktop
175,4,47,2023-02-16 02:21:00,desktop
175,1,47,2023-02-16 04:35:00,mobile
175,1,47,2023-02-16 23:30:00,mobile
117,5,47,2023-02-16 03:09:00,mobile
117,4,47,2023-02-16 10:29:00,desktop
161,2,47,2023-02-16 11:34:00,mobile
161,3,47,2023-02-16 16:18:00,desktop
161,3,47,2023-02-16 22:06:00,desktop
161,3,47,2023-02-16 11:23:00,desktop
161,5,47,2023-02-16 04:11:00,mobile
65,2,47,2023-02-16 11:52:00,mobile
65,4,47,2023-02-16 14:39:00,tablet
65,2,47,2023-02-16 11:16:00,desktop
65,5,47,2023-02-16 22:28:00,mobile
194,2,47,2023-02-16 22:41:00,desktop
194,2,47,2023-02-16 00:26:00,tablet
194,5,47,2023-02-16 07:32:00,mobile
123,3,47,2023-02-16 15:10:00,tablet
123,4,47,2023-02-16 17:29:00,mobile
167,4,47,2023-02-16 21:33:00,desktop
167,4,47,2023-02-16 16:06:00,mobile
167,2,47,2023-02-16 09:00:00,desktop
167,4,47,2023-02-16 17:07:00,desktop
167,3,47,2023-02-16 01:42:00,mobile
101,1,47,2023-02-16 02:27:00,desktop
101,1,47,2023-02-16 18:39:00,desktop
103,2,47,2023-02-16 06:35:00,desktop
103,2,47,2023-02-16 16:59:00,mobile
98,1,47,2023-02-16 06:10:00,tablet
98,1,47,2023-02-16 22:09:00,tablet
98,2,47,2023-02-16 12:11:00,tablet
98,2,47,2023-02-16 09:24:00,mobile
45,3,47,2023-02-16 03:00:00,mobile
45,3,47,2023-02-16 23:02:00,mobile
25,4,48,2023-02-17 23:01:00,tablet
25,5,48,2023-02-17 22:55:00,tablet
25,3,48,2023-02-17 17:37:00,tablet
15,3,48,2023-02-17 12:40:00,tablet
15,3,48,2023-02-17 09:34:00,tablet
15,2,48,2023-02-17 21:02:00,desktop
44,4,48,2023-02-17 06:23:00,desktop
157,2,48,2023-02-17 22:48:00,desktop
157,3,48,2023-02-17 14:26:00,mobile
197,1,48,2023-02-17 02:06:00,desktop
197,1,48,2023-02-17 06:09:00,desktop
197,2,48,2023-02-17 08:03:00,tablet
197,4,48,2023-02-17 09:42:00,tablet
197,2,48,2023-02-17 00:03:00,tablet
91,4,48,2023-02-17 01:06:00,mobile
194,5,48,2023-02-17 23:31:00,tablet
57,1,48,2023-02-17 23:37:00,desktop
57,4,48,2023-02-17 20:12:00,tablet
57,5,48,2023-02-17 10:31:00,tablet
57,3,48,2023-02-17 13:07:00,mobile
57,5,48,2023-02-17 13:51:00,mobile
7,3,48,2023-02-17 17:10:00,tablet
7,5,48,2023-02-17 04:28:00,desktop
7,2,48,2023-02-17 11:45:00,tablet
195,3,48,2023-02-17 05:00:00,mobile
195,4,48,2023-02-17 19:48:00,mobile
195,5,48,2023-02-17 20:47:00,mobile
195,5,48,2023-02-17 17:49:00,tablet
195,4,48,2023-02-17 16:39:00,desktop
189,3,48,2023-02-17 13:09:00,desktop
189,3,48,2023-02-17 07:21:00,tablet
189,1,48,2023-02-17 07:25:00,tablet
141,4,48,2023-02-17 01:08:00,mobile
104,3,48,2023-02-17 16:11:00,mobile
28,2,48,2023-02-17 19:15:00,tablet
28,2,48,2023-02-17 21:09:00,desktop
28,1,48,2023-02-17 05:38:00,desktop
21,3,48,2023-02-17 15:03:00,mobile
21,2,48,2023-02-17 23:54:00,tablet
16,2,48,2023-02-17 19:14:00,desktop
16,3,48,2023-02-17 02:42:00,desktop
187,5,48,2023-02-17 22:05:00,desktop
151,2,48,2023-02-17 09:25:00,tablet
40,4,48,2023-02-17 21:25:00,tablet
40,2,48,2023-02-17 03:01:00,desktop
40,5,48,2023-02-17 02:10:00,mobile
40,4,48,2023-02-17 19:31:00,tablet
40,5,48,2023-02-17 23:04:00,tablet
125,4,48,2023-02-17 04:05:00,mobile
125,1,48,2023-02-17 22:11:00,tablet
125,4,48,2023-02-17 19:46:00,desktop
159,4,48,2023-02-17 08:44:00,desktop
71,2,48,2023-02-17 07:48:00,mobile
56,5,48,2023-02-17 23:28:00,mobile
46,5,48,2023-02-17 16:25:00,tablet
46,2,48,2023-02-17 10:41:00,desktop
46,2,48,2023-02-17 02:40:00,desktop
20,5,48,2023-02-17 11:41:00,mobile
20,4,48,2023-02-17 04:57:00,mobile
20,3,48,2023-02-17 13:09:00,mobile
20,4,48,2023-02-17 16:15:00,tablet
